ID,Day,Date,Time_x,Month,Total Vehicles,Vehicle Type_x,Payment Method_x,Location_x,Lane_x,Wind Speed,Precipitation,Snow,Max Temp,Min Temp,Violation ID,Time_y,Vehicle Type_y,Payment Method_y,Location_y,Lane_y,Violation,Traffic ID_x,Bus ID,Time,Departures,Passengers per Bus,Location,Traffic ID_y
291,Saturday,2024-11-02,21:09:00,November,161,Bus,Cash,Tunnel B,1,13.6,42.6,1.5,28.6,24.2,42,02:57:00,Small Truck,Paid,Bridge A,10,False,380,388,08:13:00,10,68,Bridge A,116
291,Saturday,2024-11-02,21:09:00,November,161,Bus,Cash,Tunnel B,1,13.6,42.6,1.5,28.6,24.2,42,02:57:00,Small Truck,Paid,Bridge A,10,False,380,484,01:53:00,13,51,Bridge A,474
291,Saturday,2024-11-02,21:09:00,November,161,Bus,Cash,Tunnel B,1,13.6,42.6,1.5,28.6,24.2,121,13:54:00,Auto,Paid,Bridge A,7,True,155,242,09:00:00,19,87,Terminal C,183
291,Saturday,2024-11-02,21:09:00,November,161,Bus,Cash,Tunnel B,1,13.6,42.6,1.5,28.6,24.2,121,13:54:00,Auto,Paid,Bridge A,7,True,155,358,03:12:00,9,61,Bridge A,112
291,Saturday,2024-11-02,21:09:00,November,161,Bus,Cash,Tunnel B,1,13.6,42.6,1.5,28.6,24.2,121,13:54:00,Auto,Paid,Bridge A,7,True,155,388,08:13:00,10,68,Bridge A,116
291,Saturday,2024-11-02,21:09:00,November,161,Bus,Cash,Tunnel B,1,13.6,42.6,1.5,28.6,24.2,121,13:54:00,Auto,Paid,Bridge A,7,True,155,484,01:53:00,13,51,Bridge A,474
291,Saturday,2024-11-02,21:09:00,November,161,Bus,Cash,Tunnel B,1,13.6,42.6,1.5,28.6,24.2,209,13:32:00,Auto,Paid,Bridge A,9,False,241,242,09:00:00,19,87,Terminal C,183
291,Saturday,2024-11-02,21:09:00,November,161,Bus,Cash,Tunnel B,1,13.6,42.6,1.5,28.6,24.2,209,13:32:00,Auto,Paid,Bridge A,9,False,241,358,03:12:00,9,61,Bridge A,112
291,Saturday,2024-11-02,21:09:00,November,161,Bus,Cash,Tunnel B,1,13.6,42.6,1.5,28.6,24.2,209,13:32:00,Auto,Paid,Bridge A,9,False,241,388,08:13:00,10,68,Bridge A,116
291,Saturday,2024-11-02,21:09:00,November,161,Bus,Cash,Tunnel B,1,13.6,42.6,1.5,28.6,24.2,209,13:32:00,Auto,Paid,Bridge A,9,False,241,484,01:53:00,13,51,Bridge A,474
291,Saturday,2024-11-02,21:09:00,November,161,Bus,Cash,Tunnel B,1,13.6,42.6,1.5,28.6,24.2,452,11:24:00,Bus,Paid,Bridge A,10,True,222,242,09:00:00,19,87,Terminal C,183
291,Saturday,2024-11-02,21:09:00,November,161,Bus,Cash,Tunnel B,1,13.6,42.6,1.5,28.6,24.2,452,11:24:00,Bus,Paid,Bridge A,10,True,222,358,03:12:00,9,61,Bridge A,112
291,Saturday,2024-11-02,21:09:00,November,161,Bus,Cash,Tunnel B,1,13.6,42.6,1.5,28.6,24.2,452,11:24:00,Bus,Paid,Bridge A,10,True,222,388,08:13:00,10,68,Bridge A,116
291,Saturday,2024-11-02,21:09:00,November,161,Bus,Cash,Tunnel B,1,13.6,42.6,1.5,28.6,24.2,452,11:24:00,Bus,Paid,Bridge A,10,True,222,484,01:53:00,13,51,Bridge A,474
292,Friday,2024-10-18,13:34:00,October,132,Bus,Cash,Terminal C,1,9.6,46.3,9.9,29.2,-1.6,72,10:25:00,Bus,Paid,Terminal C,4,True,61,166,11:22:00,14,78,Bridge A,19
292,Friday,2024-10-18,13:34:00,October,132,Bus,Cash,Terminal C,1,9.6,46.3,9.9,29.2,-1.6,116,07:37:00,Small Truck,Unpaid,Bridge A,1,True,80,166,11:22:00,14,78,Bridge A,19
292,Friday,2024-10-18,13:34:00,October,132,Bus,Cash,Terminal C,1,9.6,46.3,9.9,29.2,-1.6,154,17:45:00,Bus,Paid,Bridge A,1,False,178,166,11:22:00,14,78,Bridge A,19
292,Friday,2024-10-18,13:34:00,October,132,Bus,Cash,Terminal C,1,9.6,46.3,9.9,29.2,-1.6,449,15:33:00,Auto,Paid,Tunnel B,1,True,302,166,11:22:00,14,78,Bridge A,19
293,Wednesday,2024-01-24,04:20:00,January,413,Large Truck,Cash,Tunnel B,9,17.8,39.4,2.3,-7.3,-18.8,69,22:41:00,Small Truck,Paid,Tunnel B,2,True,73,141,20:08:00,15,77,Terminal C,457
293,Wednesday,2024-01-24,04:20:00,January,413,Large Truck,Cash,Tunnel B,9,17.8,39.4,2.3,-7.3,-18.8,69,22:41:00,Small Truck,Paid,Tunnel B,2,True,73,215,23:11:00,10,10,Bridge A,366
293,Wednesday,2024-01-24,04:20:00,January,413,Large Truck,Cash,Tunnel B,9,17.8,39.4,2.3,-7.3,-18.8,69,22:41:00,Small Truck,Paid,Tunnel B,2,True,73,236,03:45:00,14,29,Bridge A,251
293,Wednesday,2024-01-24,04:20:00,January,413,Large Truck,Cash,Tunnel B,9,17.8,39.4,2.3,-7.3,-18.8,78,23:33:00,Bus,Paid,Terminal C,5,True,329,141,20:08:00,15,77,Terminal C,457
293,Wednesday,2024-01-24,04:20:00,January,413,Large Truck,Cash,Tunnel B,9,17.8,39.4,2.3,-7.3,-18.8,78,23:33:00,Bus,Paid,Terminal C,5,True,329,215,23:11:00,10,10,Bridge A,366
293,Wednesday,2024-01-24,04:20:00,January,413,Large Truck,Cash,Tunnel B,9,17.8,39.4,2.3,-7.3,-18.8,78,23:33:00,Bus,Paid,Terminal C,5,True,329,236,03:45:00,14,29,Bridge A,251
293,Wednesday,2024-01-24,04:20:00,January,413,Large Truck,Cash,Tunnel B,9,17.8,39.4,2.3,-7.3,-18.8,311,04:51:00,Small Truck,Paid,Terminal C,6,False,40,141,20:08:00,15,77,Terminal C,457
293,Wednesday,2024-01-24,04:20:00,January,413,Large Truck,Cash,Tunnel B,9,17.8,39.4,2.3,-7.3,-18.8,311,04:51:00,Small Truck,Paid,Terminal C,6,False,40,215,23:11:00,10,10,Bridge A,366
293,Wednesday,2024-01-24,04:20:00,January,413,Large Truck,Cash,Tunnel B,9,17.8,39.4,2.3,-7.3,-18.8,311,04:51:00,Small Truck,Paid,Terminal C,6,False,40,236,03:45:00,14,29,Bridge A,251
298,Friday,2024-01-12,03:42:00,January,381,Large Truck,EZ Pass,Terminal C,5,10.5,61.3,5.7,15.6,-1.6,54,09:29:00,Bus,Paid,Tunnel B,9,True,209,18,22:04:00,1,59,Bridge A,485
298,Friday,2024-01-12,03:42:00,January,381,Large Truck,EZ Pass,Terminal C,5,10.5,61.3,5.7,15.6,-1.6,54,09:29:00,Bus,Paid,Tunnel B,9,True,209,56,08:08:00,15,33,Tunnel B,397
301,Saturday,2024-10-26,21:20:00,October,412,Auto,EZ Pass,Terminal C,5,13.8,46.9,7.2,-8.9,-11.0,225,22:38:00,Small Truck,Unpaid,Bridge A,7,True,408,47,21:35:00,14,56,Terminal C,469
301,Saturday,2024-10-26,21:20:00,October,412,Auto,EZ Pass,Terminal C,5,13.8,46.9,7.2,-8.9,-11.0,225,22:38:00,Small Truck,Unpaid,Bridge A,7,True,408,117,09:27:00,16,54,Terminal C,338
301,Saturday,2024-10-26,21:20:00,October,412,Auto,EZ Pass,Terminal C,5,13.8,46.9,7.2,-8.9,-11.0,225,22:38:00,Small Truck,Unpaid,Bridge A,7,True,408,143,10:10:00,2,30,Tunnel B,390
311,Wednesday,2024-05-22,15:15:00,May,245,Small Truck,Cash,Tunnel B,4,7.2,20.2,2.9,29.2,18.8,220,15:59:00,Large Truck,Paid,Terminal C,8,True,274,13,20:18:00,1,96,Terminal C,163
311,Wednesday,2024-05-22,15:15:00,May,245,Small Truck,Cash,Tunnel B,4,7.2,20.2,2.9,29.2,18.8,220,15:59:00,Large Truck,Paid,Terminal C,8,True,274,148,07:55:00,15,44,Bridge A,297
311,Wednesday,2024-05-22,15:15:00,May,245,Small Truck,Cash,Tunnel B,4,7.2,20.2,2.9,29.2,18.8,220,15:59:00,Large Truck,Paid,Terminal C,8,True,274,418,17:01:00,5,28,Tunnel B,413
311,Wednesday,2024-05-22,15:15:00,May,245,Small Truck,Cash,Tunnel B,4,7.2,20.2,2.9,29.2,18.8,358,04:07:00,Large Truck,Paid,Bridge A,8,False,474,13,20:18:00,1,96,Terminal C,163
311,Wednesday,2024-05-22,15:15:00,May,245,Small Truck,Cash,Tunnel B,4,7.2,20.2,2.9,29.2,18.8,358,04:07:00,Large Truck,Paid,Bridge A,8,False,474,148,07:55:00,15,44,Bridge A,297
311,Wednesday,2024-05-22,15:15:00,May,245,Small Truck,Cash,Tunnel B,4,7.2,20.2,2.9,29.2,18.8,358,04:07:00,Large Truck,Paid,Bridge A,8,False,474,418,17:01:00,5,28,Tunnel B,413
312,Thursday,2024-08-22,07:35:00,August,219,Large Truck,Cash,Tunnel B,6,16.3,68.8,9.5,8.3,26.2,323,02:40:00,Bus,Unpaid,Tunnel B,4,False,484,240,00:05:00,20,51,Terminal C,193
312,Thursday,2024-08-22,07:35:00,August,219,Large Truck,Cash,Tunnel B,6,16.3,68.8,9.5,8.3,26.2,323,02:40:00,Bus,Unpaid,Tunnel B,4,False,484,263,00:22:00,3,59,Bridge A,176
312,Thursday,2024-08-22,07:35:00,August,219,Large Truck,Cash,Tunnel B,6,16.3,68.8,9.5,8.3,26.2,485,13:53:00,Auto,Unpaid,Terminal C,2,False,308,240,00:05:00,20,51,Terminal C,193
312,Thursday,2024-08-22,07:35:00,August,219,Large Truck,Cash,Tunnel B,6,16.3,68.8,9.5,8.3,26.2,485,13:53:00,Auto,Unpaid,Terminal C,2,False,308,263,00:22:00,3,59,Bridge A,176
360,Thursday,2024-08-22,16:18:00,August,102,Bus,Cash,Bridge A,8,7.6,87.8,7.2,18.2,15.6,323,02:40:00,Bus,Unpaid,Tunnel B,4,False,484,240,00:05:00,20,51,Terminal C,193
360,Thursday,2024-08-22,16:18:00,August,102,Bus,Cash,Bridge A,8,7.6,87.8,7.2,18.2,15.6,323,02:40:00,Bus,Unpaid,Tunnel B,4,False,484,263,00:22:00,3,59,Bridge A,176
360,Thursday,2024-08-22,16:18:00,August,102,Bus,Cash,Bridge A,8,7.6,87.8,7.2,18.2,15.6,485,13:53:00,Auto,Unpaid,Terminal C,2,False,308,240,00:05:00,20,51,Terminal C,193
360,Thursday,2024-08-22,16:18:00,August,102,Bus,Cash,Bridge A,8,7.6,87.8,7.2,18.2,15.6,485,13:53:00,Auto,Unpaid,Terminal C,2,False,308,263,00:22:00,3,59,Bridge A,176
413,Thursday,2024-08-22,09:16:00,August,366,Small Truck,EZ Pass,Bridge A,5,10.9,2.4,9.2,3.4,20.1,323,02:40:00,Bus,Unpaid,Tunnel B,4,False,484,240,00:05:00,20,51,Terminal C,193
413,Thursday,2024-08-22,09:16:00,August,366,Small Truck,EZ Pass,Bridge A,5,10.9,2.4,9.2,3.4,20.1,323,02:40:00,Bus,Unpaid,Tunnel B,4,False,484,263,00:22:00,3,59,Bridge A,176
413,Thursday,2024-08-22,09:16:00,August,366,Small Truck,EZ Pass,Bridge A,5,10.9,2.4,9.2,3.4,20.1,485,13:53:00,Auto,Unpaid,Terminal C,2,False,308,240,00:05:00,20,51,Terminal C,193
413,Thursday,2024-08-22,09:16:00,August,366,Small Truck,EZ Pass,Bridge A,5,10.9,2.4,9.2,3.4,20.1,485,13:53:00,Auto,Unpaid,Terminal C,2,False,308,263,00:22:00,3,59,Bridge A,176
313,Friday,2024-07-26,11:11:00,July,93,Bus,EZ Pass,Bridge A,3,15.2,36.2,9.2,7.0,4.3,371,01:04:00,Large Truck,Unpaid,Tunnel B,1,True,131,64,21:39:00,6,13,Tunnel B,58
313,Friday,2024-07-26,11:11:00,July,93,Bus,EZ Pass,Bridge A,3,15.2,36.2,9.2,7.0,4.3,371,01:04:00,Large Truck,Unpaid,Tunnel B,1,True,131,80,13:39:00,12,85,Bridge A,131
313,Friday,2024-07-26,11:11:00,July,93,Bus,EZ Pass,Bridge A,3,15.2,36.2,9.2,7.0,4.3,371,01:04:00,Large Truck,Unpaid,Tunnel B,1,True,131,251,16:05:00,6,38,Bridge A,370
313,Friday,2024-07-26,11:11:00,July,93,Bus,EZ Pass,Bridge A,3,15.2,36.2,9.2,7.0,4.3,416,23:05:00,Bus,Paid,Terminal C,7,True,204,64,21:39:00,6,13,Tunnel B,58
313,Friday,2024-07-26,11:11:00,July,93,Bus,EZ Pass,Bridge A,3,15.2,36.2,9.2,7.0,4.3,416,23:05:00,Bus,Paid,Terminal C,7,True,204,80,13:39:00,12,85,Bridge A,131
313,Friday,2024-07-26,11:11:00,July,93,Bus,EZ Pass,Bridge A,3,15.2,36.2,9.2,7.0,4.3,416,23:05:00,Bus,Paid,Terminal C,7,True,204,251,16:05:00,6,38,Bridge A,370
317,Thursday,2024-09-05,06:20:00,September,304,Bus,EZ Pass,Terminal C,10,5.5,22.6,4.7,12.5,-15.0,115,00:51:00,Small Truck,Paid,Tunnel B,6,True,470,329,06:40:00,19,31,Terminal C,382
317,Thursday,2024-09-05,06:20:00,September,304,Bus,EZ Pass,Terminal C,10,5.5,22.6,4.7,12.5,-15.0,438,20:07:00,Large Truck,Paid,Tunnel B,5,False,142,329,06:40:00,19,31,Terminal C,382
317,Thursday,2024-09-05,06:20:00,September,304,Bus,EZ Pass,Terminal C,10,5.5,22.6,4.7,12.5,-15.0,493,16:35:00,Bus,Unpaid,Bridge A,1,True,111,329,06:40:00,19,31,Terminal C,382
318,Sunday,2024-01-07,10:27:00,January,109,Bus,EZ Pass,Tunnel B,3,1.3,2.8,9.8,29.5,-10.9,47,07:04:00,Large Truck,Unpaid,Terminal C,2,False,420,160,07:12:00,1,40,Bridge A,422
318,Sunday,2024-01-07,10:27:00,January,109,Bus,EZ Pass,Tunnel B,3,1.3,2.8,9.8,29.5,-10.9,470,21:38:00,Bus,Unpaid,Tunnel B,9,True,108,160,07:12:00,1,40,Bridge A,422
345,Sunday,2024-01-07,14:16:00,January,139,Auto,Cash,Terminal C,4,2.5,45.3,5.4,4.1,18.6,47,07:04:00,Large Truck,Unpaid,Terminal C,2,False,420,160,07:12:00,1,40,Bridge A,422
345,Sunday,2024-01-07,14:16:00,January,139,Auto,Cash,Terminal C,4,2.5,45.3,5.4,4.1,18.6,470,21:38:00,Bus,Unpaid,Tunnel B,9,True,108,160,07:12:00,1,40,Bridge A,422
331,Sunday,2024-12-01,15:15:00,December,445,Large Truck,Cash,Bridge A,5,5.1,84.2,2.7,19.4,15.0,137,23:08:00,Large Truck,Unpaid,Terminal C,8,True,272,461,22:04:00,8,21,Terminal C,83
331,Sunday,2024-12-01,15:15:00,December,445,Large Truck,Cash,Bridge A,5,5.1,84.2,2.7,19.4,15.0,283,01:59:00,Auto,Unpaid,Terminal C,7,True,157,461,22:04:00,8,21,Terminal C,83
331,Sunday,2024-12-01,15:15:00,December,445,Large Truck,Cash,Bridge A,5,5.1,84.2,2.7,19.4,15.0,306,15:03:00,Auto,Unpaid,Terminal C,6,False,396,461,22:04:00,8,21,Terminal C,83
337,Saturday,2024-06-15,06:27:00,June,389,Auto,Cash,Tunnel B,8,18.3,7.5,8.4,29.1,-2.6,40,03:33:00,Large Truck,Paid,Bridge A,7,True,432,168,13:38:00,11,63,Tunnel B,53
337,Saturday,2024-06-15,06:27:00,June,389,Auto,Cash,Tunnel B,8,18.3,7.5,8.4,29.1,-2.6,299,01:44:00,Bus,Unpaid,Bridge A,2,False,331,168,13:38:00,11,63,Tunnel B,53
455,Saturday,2024-06-15,20:31:00,June,210,Small Truck,Cash,Bridge A,5,14.8,72.9,4.6,12.1,14.4,40,03:33:00,Large Truck,Paid,Bridge A,7,True,432,168,13:38:00,11,63,Tunnel B,53
455,Saturday,2024-06-15,20:31:00,June,210,Small Truck,Cash,Bridge A,5,14.8,72.9,4.6,12.1,14.4,299,01:44:00,Bus,Unpaid,Bridge A,2,False,331,168,13:38:00,11,63,Tunnel B,53
344,Sunday,2024-04-14,02:31:00,April,341,Small Truck,EZ Pass,Tunnel B,9,1.1,60.2,6.9,27.7,29.6,55,14:33:00,Small Truck,Unpaid,Tunnel B,1,True,91,289,10:54:00,17,89,Tunnel B,162
344,Sunday,2024-04-14,02:31:00,April,341,Small Truck,EZ Pass,Tunnel B,9,1.1,60.2,6.9,27.7,29.6,55,14:33:00,Small Truck,Unpaid,Tunnel B,1,True,91,295,06:21:00,7,23,Terminal C,413
344,Sunday,2024-04-14,02:31:00,April,341,Small Truck,EZ Pass,Tunnel B,9,1.1,60.2,6.9,27.7,29.6,55,14:33:00,Small Truck,Unpaid,Tunnel B,1,True,91,381,22:51:00,9,90,Tunnel B,458
344,Sunday,2024-04-14,02:31:00,April,341,Small Truck,EZ Pass,Tunnel B,9,1.1,60.2,6.9,27.7,29.6,123,09:55:00,Bus,Paid,Tunnel B,7,False,84,289,10:54:00,17,89,Tunnel B,162
344,Sunday,2024-04-14,02:31:00,April,341,Small Truck,EZ Pass,Tunnel B,9,1.1,60.2,6.9,27.7,29.6,123,09:55:00,Bus,Paid,Tunnel B,7,False,84,295,06:21:00,7,23,Terminal C,413
344,Sunday,2024-04-14,02:31:00,April,341,Small Truck,EZ Pass,Tunnel B,9,1.1,60.2,6.9,27.7,29.6,123,09:55:00,Bus,Paid,Tunnel B,7,False,84,381,22:51:00,9,90,Tunnel B,458
344,Sunday,2024-04-14,02:31:00,April,341,Small Truck,EZ Pass,Tunnel B,9,1.1,60.2,6.9,27.7,29.6,179,19:13:00,Auto,Unpaid,Terminal C,4,True,476,289,10:54:00,17,89,Tunnel B,162
344,Sunday,2024-04-14,02:31:00,April,341,Small Truck,EZ Pass,Tunnel B,9,1.1,60.2,6.9,27.7,29.6,179,19:13:00,Auto,Unpaid,Terminal C,4,True,476,295,06:21:00,7,23,Terminal C,413
344,Sunday,2024-04-14,02:31:00,April,341,Small Truck,EZ Pass,Tunnel B,9,1.1,60.2,6.9,27.7,29.6,179,19:13:00,Auto,Unpaid,Terminal C,4,True,476,381,22:51:00,9,90,Tunnel B,458
349,Sunday,2024-04-14,21:10:00,April,245,Auto,Cash,Terminal C,3,10.9,63.8,8.0,20.0,24.3,55,14:33:00,Small Truck,Unpaid,Tunnel B,1,True,91,289,10:54:00,17,89,Tunnel B,162
349,Sunday,2024-04-14,21:10:00,April,245,Auto,Cash,Terminal C,3,10.9,63.8,8.0,20.0,24.3,55,14:33:00,Small Truck,Unpaid,Tunnel B,1,True,91,295,06:21:00,7,23,Terminal C,413
349,Sunday,2024-04-14,21:10:00,April,245,Auto,Cash,Terminal C,3,10.9,63.8,8.0,20.0,24.3,55,14:33:00,Small Truck,Unpaid,Tunnel B,1,True,91,381,22:51:00,9,90,Tunnel B,458
349,Sunday,2024-04-14,21:10:00,April,245,Auto,Cash,Terminal C,3,10.9,63.8,8.0,20.0,24.3,123,09:55:00,Bus,Paid,Tunnel B,7,False,84,289,10:54:00,17,89,Tunnel B,162
349,Sunday,2024-04-14,21:10:00,April,245,Auto,Cash,Terminal C,3,10.9,63.8,8.0,20.0,24.3,123,09:55:00,Bus,Paid,Tunnel B,7,False,84,295,06:21:00,7,23,Terminal C,413
349,Sunday,2024-04-14,21:10:00,April,245,Auto,Cash,Terminal C,3,10.9,63.8,8.0,20.0,24.3,123,09:55:00,Bus,Paid,Tunnel B,7,False,84,381,22:51:00,9,90,Tunnel B,458
349,Sunday,2024-04-14,21:10:00,April,245,Auto,Cash,Terminal C,3,10.9,63.8,8.0,20.0,24.3,179,19:13:00,Auto,Unpaid,Terminal C,4,True,476,289,10:54:00,17,89,Tunnel B,162
349,Sunday,2024-04-14,21:10:00,April,245,Auto,Cash,Terminal C,3,10.9,63.8,8.0,20.0,24.3,179,19:13:00,Auto,Unpaid,Terminal C,4,True,476,295,06:21:00,7,23,Terminal C,413
349,Sunday,2024-04-14,21:10:00,April,245,Auto,Cash,Terminal C,3,10.9,63.8,8.0,20.0,24.3,179,19:13:00,Auto,Unpaid,Terminal C,4,True,476,381,22:51:00,9,90,Tunnel B,458
348,Saturday,2024-01-06,06:22:00,January,265,Bus,EZ Pass,Bridge A,10,9.8,55.3,5.7,-2.6,-0.3,79,06:09:00,Small Truck,Paid,Tunnel B,7,False,414,352,00:32:00,12,29,Bridge A,389
352,Sunday,2024-12-08,06:12:00,December,189,Small Truck,Cash,Bridge A,7,12.2,27.7,6.4,23.0,-12.5,107,16:22:00,Small Truck,Unpaid,Tunnel B,10,True,112,254,16:58:00,13,70,Terminal C,142
352,Sunday,2024-12-08,06:12:00,December,189,Small Truck,Cash,Bridge A,7,12.2,27.7,6.4,23.0,-12.5,107,16:22:00,Small Truck,Unpaid,Tunnel B,10,True,112,353,16:52:00,5,19,Terminal C,26
352,Sunday,2024-12-08,06:12:00,December,189,Small Truck,Cash,Bridge A,7,12.2,27.7,6.4,23.0,-12.5,107,16:22:00,Small Truck,Unpaid,Tunnel B,10,True,112,383,22:29:00,19,54,Terminal C,209
352,Sunday,2024-12-08,06:12:00,December,189,Small Truck,Cash,Bridge A,7,12.2,27.7,6.4,23.0,-12.5,107,16:22:00,Small Truck,Unpaid,Tunnel B,10,True,112,426,22:36:00,13,52,Tunnel B,114
352,Sunday,2024-12-08,06:12:00,December,189,Small Truck,Cash,Bridge A,7,12.2,27.7,6.4,23.0,-12.5,107,16:22:00,Small Truck,Unpaid,Tunnel B,10,True,112,445,15:30:00,17,80,Bridge A,12
352,Sunday,2024-12-08,06:12:00,December,189,Small Truck,Cash,Bridge A,7,12.2,27.7,6.4,23.0,-12.5,415,09:23:00,Auto,Paid,Bridge A,5,False,377,254,16:58:00,13,70,Terminal C,142
352,Sunday,2024-12-08,06:12:00,December,189,Small Truck,Cash,Bridge A,7,12.2,27.7,6.4,23.0,-12.5,415,09:23:00,Auto,Paid,Bridge A,5,False,377,353,16:52:00,5,19,Terminal C,26
352,Sunday,2024-12-08,06:12:00,December,189,Small Truck,Cash,Bridge A,7,12.2,27.7,6.4,23.0,-12.5,415,09:23:00,Auto,Paid,Bridge A,5,False,377,383,22:29:00,19,54,Terminal C,209
352,Sunday,2024-12-08,06:12:00,December,189,Small Truck,Cash,Bridge A,7,12.2,27.7,6.4,23.0,-12.5,415,09:23:00,Auto,Paid,Bridge A,5,False,377,426,22:36:00,13,52,Tunnel B,114
352,Sunday,2024-12-08,06:12:00,December,189,Small Truck,Cash,Bridge A,7,12.2,27.7,6.4,23.0,-12.5,415,09:23:00,Auto,Paid,Bridge A,5,False,377,445,15:30:00,17,80,Bridge A,12
354,Monday,2024-01-15,06:12:00,January,224,Bus,EZ Pass,Terminal C,3,8.1,13.8,1.2,8.3,11.6,447,05:57:00,Large Truck,Paid,Bridge A,2,False,161,42,23:15:00,19,27,Terminal C,379
379,Monday,2024-01-15,01:20:00,January,347,Bus,Cash,Tunnel B,1,9.5,14.7,4.7,32.3,21.2,447,05:57:00,Large Truck,Paid,Bridge A,2,False,161,42,23:15:00,19,27,Terminal C,379
356,Wednesday,2024-07-10,14:06:00,July,200,Bus,EZ Pass,Bridge A,10,6.9,9.4,0.9,29.2,-9.8,17,14:05:00,Small Truck,Unpaid,Tunnel B,4,False,352,165,03:45:00,18,12,Terminal C,249
356,Wednesday,2024-07-10,14:06:00,July,200,Bus,EZ Pass,Bridge A,10,6.9,9.4,0.9,29.2,-9.8,76,02:05:00,Bus,Unpaid,Terminal C,7,False,304,165,03:45:00,18,12,Terminal C,249
356,Wednesday,2024-07-10,14:06:00,July,200,Bus,EZ Pass,Bridge A,10,6.9,9.4,0.9,29.2,-9.8,487,04:28:00,Small Truck,Paid,Terminal C,8,False,68,165,03:45:00,18,12,Terminal C,249
485,Wednesday,2024-07-10,12:14:00,July,311,Large Truck,EZ Pass,Bridge A,8,15.8,68.4,3.8,18.6,27.3,17,14:05:00,Small Truck,Unpaid,Tunnel B,4,False,352,165,03:45:00,18,12,Terminal C,249
485,Wednesday,2024-07-10,12:14:00,July,311,Large Truck,EZ Pass,Bridge A,8,15.8,68.4,3.8,18.6,27.3,76,02:05:00,Bus,Unpaid,Terminal C,7,False,304,165,03:45:00,18,12,Terminal C,249
485,Wednesday,2024-07-10,12:14:00,July,311,Large Truck,EZ Pass,Bridge A,8,15.8,68.4,3.8,18.6,27.3,487,04:28:00,Small Truck,Paid,Terminal C,8,False,68,165,03:45:00,18,12,Terminal C,249
357,Saturday,2024-12-21,06:16:00,December,327,Auto,Cash,Tunnel B,10,17.8,52.0,9.4,28.7,-3.2,104,10:13:00,Bus,Paid,Terminal C,1,True,210,231,22:28:00,12,25,Terminal C,179
363,Friday,2024-03-08,01:51:00,March,286,Bus,Cash,Terminal C,7,5.3,98.4,6.2,25.2,-8.7,166,02:42:00,Small Truck,Paid,Terminal C,9,True,335,123,16:25:00,5,32,Terminal C,314
363,Friday,2024-03-08,01:51:00,March,286,Bus,Cash,Terminal C,7,5.3,98.4,6.2,25.2,-8.7,166,02:42:00,Small Truck,Paid,Terminal C,9,True,335,305,15:32:00,3,83,Bridge A,462
363,Friday,2024-03-08,01:51:00,March,286,Bus,Cash,Terminal C,7,5.3,98.4,6.2,25.2,-8.7,166,02:42:00,Small Truck,Paid,Terminal C,9,True,335,494,13:59:00,7,56,Terminal C,377
363,Friday,2024-03-08,01:51:00,March,286,Bus,Cash,Terminal C,7,5.3,98.4,6.2,25.2,-8.7,241,00:32:00,Small Truck,Paid,Tunnel B,4,False,372,123,16:25:00,5,32,Terminal C,314
363,Friday,2024-03-08,01:51:00,March,286,Bus,Cash,Terminal C,7,5.3,98.4,6.2,25.2,-8.7,241,00:32:00,Small Truck,Paid,Tunnel B,4,False,372,305,15:32:00,3,83,Bridge A,462
363,Friday,2024-03-08,01:51:00,March,286,Bus,Cash,Terminal C,7,5.3,98.4,6.2,25.2,-8.7,241,00:32:00,Small Truck,Paid,Tunnel B,4,False,372,494,13:59:00,7,56,Terminal C,377
363,Friday,2024-03-08,01:51:00,March,286,Bus,Cash,Terminal C,7,5.3,98.4,6.2,25.2,-8.7,270,23:14:00,Auto,Unpaid,Bridge A,4,True,180,123,16:25:00,5,32,Terminal C,314
363,Friday,2024-03-08,01:51:00,March,286,Bus,Cash,Terminal C,7,5.3,98.4,6.2,25.2,-8.7,270,23:14:00,Auto,Unpaid,Bridge A,4,True,180,305,15:32:00,3,83,Bridge A,462
363,Friday,2024-03-08,01:51:00,March,286,Bus,Cash,Terminal C,7,5.3,98.4,6.2,25.2,-8.7,270,23:14:00,Auto,Unpaid,Bridge A,4,True,180,494,13:59:00,7,56,Terminal C,377
364,Sunday,2024-11-24,04:52:00,November,78,Small Truck,Cash,Tunnel B,7,13.7,24.5,2.8,32.6,20.4,142,23:55:00,Auto,Paid,Tunnel B,6,False,80,151,18:10:00,6,34,Tunnel B,275
364,Sunday,2024-11-24,04:52:00,November,78,Small Truck,Cash,Tunnel B,7,13.7,24.5,2.8,32.6,20.4,142,23:55:00,Auto,Paid,Tunnel B,6,False,80,486,10:10:00,12,84,Tunnel B,210
364,Sunday,2024-11-24,04:52:00,November,78,Small Truck,Cash,Tunnel B,7,13.7,24.5,2.8,32.6,20.4,181,02:07:00,Small Truck,Unpaid,Bridge A,6,True,463,151,18:10:00,6,34,Tunnel B,275
364,Sunday,2024-11-24,04:52:00,November,78,Small Truck,Cash,Tunnel B,7,13.7,24.5,2.8,32.6,20.4,181,02:07:00,Small Truck,Unpaid,Bridge A,6,True,463,486,10:10:00,12,84,Tunnel B,210
365,Sunday,2024-05-26,18:57:00,May,437,Large Truck,EZ Pass,Bridge A,9,6.2,53.9,8.4,-7.8,-19.2,233,13:45:00,Large Truck,Paid,Tunnel B,10,False,61,48,22:15:00,1,51,Tunnel B,393
